Actual,Predicted
487,1115.6884
4123,2193.8862
1050,2285.0222
1433,2955.6335
1047,1414.3461
1132,1714.0544
3181,5918.7217
1357,2024.9434
940,2503.0186
2455,2515.7021
2372,4247.3613
2323,2218.8281
5046,2655.2678
6582,4179.224
439,2101.9802
493,2037.0787
3898,3292.277
5936,4417.137
744,1999.4906
1038,3197.1433
9045,10687.109
2588,2684.7334
4708,2998.8901
1592,1528.9384
11801,8894.894
959,2314.4238
4766,3661.0095
6187,4280.945
1967,2707.3472
827,2935.8528
619,1308.9036
4521,3877.4675
4553,4135.4185
909,2033.5154
10449,6777.4707
2587,2468.5256
630,780.0909
3580,3173.3608
6090,3884.6936
5352,3067.7397
10432,9012.704
3308,2370.606
5916,3818.9297
7555,6077.871
1324,2645.7847
7742,5461.8647
393,654.4218
1239,1985.2465
5477,6260.4805
2663,2893.457
7987,7239.8853
3302,2321.8457
1234,1196.2563
10757,5880.9253
334,769.90283
1297,2200.01
341,1888.8794
1791,2693.7947
639,2726.8408
711,2677.8027
1361,1816.109
4622,3469.3992
3061,2322.1545
2244,4895.9663
1181,1434.3336
5980,4919.2305
984,1764.713
2908,2133.049
4262,6724.4673
9516,4949.849
1831,2027.4817
2237,2010.0208
1636,2159.873
4390,5376.5283
1728,3436.3772
1087,3063.509
4992,5693.1816
4189,2803.777
4228,3666.584
2160,4589.658
926,1689.4336
1373,3056.5442
2215,1674.6896
1514,2974.8547
882,1406.6771
2459,1940.2676
1724,4101.1045
6702,3724.6555
1289,1576.1936
461,3533.4678
444,2110.25
4080,1338.4242
2609,1978.5055
766,2772.851
8751,8286.426
11264,8275.23
1174,1985.2465
2799,3845.4478
3978,3526.814
2003,3317.841
5106,4556.5767
4275,3740.4114
8504,6036.9297
1572,1698.0862
3580,3632.5938
1494,2422.6323
7385,5874.978
3176,2810.6833
8605,4331.277
732,1696.2764
1477,2086.6877
2811,2756.588
1531,3150.5479
10669,7471.234
5318,3330.144
9253,8198.221
1045,1779.402
782,3114.5781
414,1656.1814
7753,4539.5435
897,674.3723
1294,2810.8677
437,1429.5754
6670,5954.006
1920,1654.0597
200,2325.2725
1164,2009.4038
10577,7591.4575
4672,3988.454
12282,8505.49
1619,2509.7524
3912,5752.9146
3466,2070.5098
3391,4927.209
897,2670.7197
4943,5015.217
127,800.1121
4140,3792.2769
641,3681.88
598,1747.1128
4731,3086.1145
3531,4919.088
931,2235.2346
6899,5453.4863
2436,3082.7366
6869,4912.624
2713,2516.1572
420,1833.0607
3154,3819.9773
245,1642.9298
2618,2591.0308
3113,2439.5017
3304,3308.177
1941,2015.8411
2038,4990.3706
277,3504.242
1274,2336.0088
1952,1884.3761
7513,6900.3926
806,1875.9928
8223,7004.0757
3041,2937.873
1554,4573.2207
390,2060.1633
1128,1978.7167
7874,5278.723
1116,2428.445
3668,3769.684
1572,2707.1008
1571,2652.5103
2232,1558.9948
1783,4228.8687
3065,3154.6943
1003,1414.3461
1807,2660.4485
4739,4467.705
1063,1040.2216
4776,3804.8662
388,1622.3926
1472,2567.248
1014,2116.6777
2902,3109.4783
3945,3247.7551
2456,2570.4673
4848,5270.453
6387,5784.0757
4203,5228.717
3922,3626.3381
3913,3516.0803
3615,2093.9468
4768,3574.8364
1818,3433.19
12421,9497.799
1550,1943.6283
1435,2542.7144
381,1404.7787
3750,2644.5337
4042,3947.217
3677,2744.5557
599,924.8715
746,1397.4706
2699,2453.7654
225,726.88074
5149,2939.117
11205,5987.9517
428,2488.3206
540,1311.2793
1680,2613.7134
4206,4931.671
1116,2018.5
8346,4847.421
2449,2860.0525
3030,3035.0547
1764,2490.41
1480,3394.036
3649,2775.334
816,2267.745
2856,2574.0955
3175,2847.7393
2065,2298.7495
1259,2058.5117
6082,2570.063
1090,2053.7305
1759,2739.1682
2520,2905.3308
3393,2488.4312
537,1209.354
4421,2286.4365
3673,3021.1665
1606,3045.8286
1796,2643.9421
2004,1919.1409
7754,7767.0605
2670,4373.7295
2094,1937.5173
3461,4131.249
2195,2308.7166
1009,3443.0989
1138,2025.6106
1711,2544.133
5281,3663.0784
1693,2356.5457
1243,2444.418
5435,4383.2573
5881,4713.9736
2347,2366.1794
10420,4422.182
5353,4297.2935
4097,3672.921
2865,3103.2166
1672,2642.1597
548,2253.517
3274,3168.3328
1739,4403.4736
9241,9794.678
4463,3459.9036
1924,1547.9513
3999,2739.712
7140,4233.5776
9296,5095.2236
997,2123.4536
1654,3441.396
499,1850.5028
589,2335.0046
2065,2517.272
1839,2599.7312
2158,2158.2717
4647,3185.2544
2268,1935.384
5497,5370.5015
3229,2866.0457
5682,7174.165
2078,3319.743
10481,8200.594
744,1921.4874
822,2505.2302
5408,4708.1187
10252,8326.779
1759,2280.3833
969,2061.5408
2675,2495.189
1374,2858.261
750,1720.0076
2937,3493.8418
1492,1766.7709
1188,2769.3447
2234,2342.4226
1364,1901.4668
6710,6571.407
10154,8410.369
3111,2940.406
2381,3950.5322
3145,4588.6616
5455,4311.162
1153,2248.7915
6591,2778.7864
8777,4999.176
812,1602.8867
632,1866.7218
3827,2378.9324
4172,2766.7817
3484,4518.408
1786,2177.3984
1828,2514.2185
1256,2710.741
1451,1868.5132
8773,7862.9204
1661,2745.6438
2110,3577.1438
3282,2106.594
1001,1868.2709
7834,5340.2124
4438,2541.116
4556,3830.377
2190,3840.4214
473,1272.0085
12077,8278.54
1488,2248.3474
1936,3251.679
1091,1990.7959
2174,1706.1743
4381,3118.9753
3331,2835.6868
6105,3524.0173
1428,2589.4548
9770,5420.2886
4921,4201.279
6183,6509.2617
1131,2324.5352
1614,3299.3625
3254,3662.9878
2790,2906.5288
946,1023.43414
546,2024.5021
6227,4448.288
1265,2454.5442
5158,5406.643
1051,3407.2393
1190,1210.2341
330,2360.6187
2903,4325.7715
1809,2921.0046
1498,1802.3878
2200,3680.7344
2303,2915.226
4288,4065.1982
1632,2400.7336
1627,1867.4856
1368,3398.7354
7649,4608.311
9287,9655.283
2226,1796.7794
1813,2246.8062
3793,3814.5215
613,1430.4652
1712,2610.1895
6391,5791.5483
1375,2100.0164
6303,2216.4277
2626,2991.0542
967,1751.1975
1670,1960.0079
2357,3252.0825
3857,3026.3362
9809,8545.411
1373,5507.357
