Actual,Predicted
2375,2346.53
6444,6202.95
2167,2283.62
981,1062.15
2634,2816.34
2653,2195.72
6615,6398.41
637,2449.83
1259,1508.87
1,0.97
1627,1733.34
0,0.41
191,189.48
1991,1928.38
1969,2640.16
39,70.58
2844,2828.35
2589,2257.04
6,7.28
1531,2203.33
4375,3957.59
0,0.05
2391,2411.87
2004,2376.58
35,34.24
422,440.88
171,173.02
4034,4203.73
3072,2847.36
10420,8154.9
1516,1501.14
3615,4038.56
1840,1588.02
56,52.77
1924,2043.77
3,3.2
1311,1355.58
7505,7038.64
718,1103.49
646,658.2
9680,9652.48
2,1.45
471,634.92
1010,1353.45
2149,2540.96
1,0.86
1,0.05
5232,5069.41
3488,3490.33
4363,3404.52
3173,2672.62
0,0.02
393,438.32
346,1061.71
5282,4316.15
2646,3462.86
4326,4266.03
4448,4326.44
926,1236.64
5,3.4
826,1122.79
1714,1738.29
4435,4807.17
2063,2549.87
2141,1887.96
3216,3455.44
6250,5453.47
0,0.25
199,333.42
826,791.14
499,605.28
3195,2594.47
2727,2996.26
959,1045.76
0,0.01
3982,4523.09
362,520.31
1795,2520.31
867,845.27
2896,3039.7
5696,6159.22
6424,5419.44
670,438.46
431,409.81
0,1.37
2815,3514.18
4358,3535.81
418,668.28
8,10.7
0,0.29
1805,1877.16
2,0.56
2031,2991.5
795,1368.39
11337,10720.18
1644,1981.43
8504,6967.42
0,0.02
3884,4206.37
0,0.03
4233,4293.9
47,43.68
13110,12241.82
1050,2418.05
1466,1603.69
2172,2648.44
6569,4961.83
9513,9521.26
1750,1837.88
797,904.76
734,604.37
2707,2747.98
1554,1218.59
9358,7849.82
1042,1137.43
1001,1049.3
6566,6602.02
3894,3790.82
1310,1168.42
3068,3193.42
2502,2787.87
24,75.65
5203,4014.63
7800,8810.16
465,419.79
274,256.53
5180,5141.43
1275,2192.88
877,871.12
18,28.13
1421,2180.41
9395,10084.25
3186,3237.09
1207,1188.29
10423,10038.02
1,0.87
2257,2410.87
1407,1859.97
1,42.49
1742,2034.24
0,0.27
1732,1551.87
2185,2002.99
5,16.91
1492,1818.63
1019,1244.79
2110,3166.02
11698,11105.27
3044,2674.03
4263,3439.32
33,34.41
3174,2545.74
11856,11499.07
118,121.83
771,1011.7
19,17.94
1576,1382.71
3860,3892.89
4575,4721.1
585,977.83
3933,3772.02
0,0.42
1153,1271.86
5608,6146.8
1035,1651.06
2312,2350.72
1722,2070.01
2191,3232.39
4201,4122.53
40,31.19
1836,1855.13
0,0.42
1940,1963.7
0,0.0
2166,1945.78
2220,2311.92
736,724.29
3015,3462.74
3548,4305.58
7064,7198.83
5825,5216.64
0,0.0
0,0.0
0,0.0
5412,5552.54
1084,1398.53
3502,3558.07
1729,2093.76
2708,2931.56
270,454.84
2482,2519.85
1737,2114.42
7849,7631.74
2557,2437.7
1,1.15
4179,3617.29
838,1337.54
1487,1807.91
9875,9623.63
1762,1827.16
131,724.49
1674,1700.65
4149,4610.21
11504,9959.81
3912,3800.47
2776,2972.07
2223,2666.96
49,44.43
5580,5323.76
54,67.72
375,732.06
2733,2462.78
408,362.79
1122,1136.07
0,0.17
8135,6996.54
701,923.94
955,1251.41
2665,2697.98
994,1359.56
2,0.95
2358,2277.48
725,923.09
358,482.18
1070,1231.72
1305,1610.29
258,271.67
0,0.29
2,1.43
8068,7151.96
114,97.04
0,0.0
1962,2665.02
1308,1433.48
876,1002.82
4375,2652.15
2857,3110.27
4242,3818.94
1,1.0
1,0.98
0,1.34
3324,2807.33
2161,2216.45
2003,2225.14
290,273.85
3085,3399.88
1556,1636.96
6173,6340.27
1458,1398.76
3619,3373.17
1536,1548.74
4283,3725.06
325,263.41
1168,1639.93
3094,2926.02
3694,3475.25
1650,1614.47
49,47.8
1829,1281.85
3037,3199.28
168,170.2
2840,2576.21
0,0.03
3053,3532.01
5490,5338.35
1528,1715.91
3428,3087.38
2164,1857.65
233,314.3
0,0.05
1578,1506.13
3863,3677.86
3010,2719.58
1810,1216.86
2323,2452.28
5460,5334.46
3415,3376.21
608,753.92
3054,3408.87
1287,1042.19
0,0.1
2723,2498.68
8723,7527.97
2469,2984.02
3865,3501.69
10991,10986.05
3949,3099.43
5450,5426.08
356,835.07
349,248.6
1558,1911.66
1539,1742.54
3355,3593.29
2422,1912.88
351,602.22
179,156.69
435,401.87
0,0.01
773,819.14
11116,11017.14
1193,1290.36
0,0.12
2202,2030.49
2393,3731.31
7511,7020.44
1,1.03
0,0.4
3880,3519.89
0,0.0
1,0.85
8425,8474.82
3839,3396.48
0,0.4
3753,4083.64
271,248.42
366,393.05
6498,6135.17
449,564.75
577,308.75
2637,2453.06
4050,3593.05
23,18.17
0,0.68
1,1.3
936,968.28
2870,2850.56
4590,4556.35
3523,3284.45
6030,5188.34
1,0.52
3857,3835.47
988,839.44
0,0.02
3636,3686.29
4618,3984.45
1794,1749.88
2469,2993.77
807,894.4
8712,8737.02
1022,965.19
2389,2363.03
5003,4091.9
2124,2065.14
0,0.67
745,2242.9
2652,2782.91
2517,2119.25
132,540.88
647,2353.12
680,571.95
7249,7812.52
1,1.0
2166,2404.98
1646,1910.47
10363,9838.49
3811,3670.87
677,637.09
1736,1985.53
65,67.06
1,0.89
3,0.4
221,212.74
2642,2251.06
7922,7042.57
2879,2388.36
2927,2674.22
244,573.46
970,1001.27
0,0.23
4555,4641.75
1925,1764.65
2396,2337.45
2021,2078.3
7582,7211.71
1196,1184.96
3448,3639.73
2842,2358.01
1800,1699.53
3032,3217.41
7,12.71
1125,1439.56
6765,6783.61
6869,5362.29
0,0.15
2260,2593.36
3141,2970.62
1276,1380.27
34,38.12
0,0.35
3574,3719.27
2924,2965.85
1091,1223.06
1137,1289.76
3092,2599.52
2060,2484.33
4171,4169.18
1615,1880.85
92,110.17
3284,3211.98
634,658.12
7742,7585.1
3919,3010.97
1031,1029.56
4206,4258.07
126,300.75
1451,1653.71
0,0.0
2304,1947.98
2204,2030.38
1538,1745.86
0,0.27
76,71.75
3337,3182.7
3081,3088.24
3973,4632.53
0,0.4
1924,1673.74
1179,1008.68
279,283.48
3109,3132.13
2748,2542.61
426,450.09
56,53.2
1549,1470.12
4583,3442.16
3114,3463.61
0,0.0
3708,3518.99
254,970.96
3718,3875.4
1,1.04
2231,2804.9
2823,2398.25
1451,1701.9
2712,2743.01
1,0.84
2187,2377.58
1724,1560.36
1285,1169.08
1643,1463.86
1670,1473.66
2030,1954.69
6461,6986.24
2334,2125.5
17,15.11
2762,3394.76
2914,4322.33
0,0.1
0,0.03
2369,2257.26
6479,7090.08
4901,4537.94
676,980.58
3278,3692.58
505,815.89
1033,1973.99
2198,2726.35
6395,6200.21
2620,2760.84
2179,2465.48
3257,4276.31
1164,1429.44
3902,3725.85
3185,4034.09
2383,2135.15
3756,3739.48
1920,2426.29
0,0.0
395,552.84
3055,3124.73
2,1.33
3321,3314.99
2292,2310.06
1,1.1
2520,2412.54
3724,2975.33
1337,1245.29
3552,2800.9
1252,1701.06
2998,2931.02
3232,3849.5
2501,2709.81
1935,1947.41
2060,1623.23
3110,3962.15
2390,2346.3
4190,4308.36
685,1001.06
240,252.82
2149,1944.11
2807,2963.77
5123,4890.92
2717,3465.42
790,1114.21
3047,2623.97
8905,8540.66
49,49.41
2634,2499.09
4308,3334.23
1563,1549.82
3275,4117.95
5172,5599.79
132,453.22
4214,4278.16
887,694.69
553,723.01
2929,3228.36
639,667.77
2267,2166.61
0,37.92
1192,1478.95
1827,2050.56
3595,3010.74
1542,1511.57
2726,2393.84
2350,2322.16
1,1.2
1,0.65
3,2.16
0,0.5
3228,4837.99
20,15.52
1647,1637.63
14,15.4
2326,2132.15
2544,2764.59
5506,5276.21
1804,1773.87
1515,1717.69
2533,2366.48
3817,3561.53
2,1.09
2683,2980.8
2294,2173.09
559,462.55
237,357.38
2557,2807.5
762,1107.0
1,0.01
2746,3024.16
0,1.7
2358,2442.31
3189,3104.17
2926,2623.97
3864,3662.61
1828,1827.85
5283,5113.11
38,47.79
0,0.6
5741,5513.94
3381,3000.02
3653,2827.74
111,105.83
7042,6819.96
919,1341.24
3386,3611.9
2712,3046.16
2067,1682.39
0,0.36
3723,3553.02
2637,2448.52
6470,5725.18
5030,4985.63
8051,7912.97
0,0.33
1388,1993.59
181,235.47
347,341.27
1193,1152.81
69,82.67
1361,1515.67
3,3.95
1739,1926.08
10228,9978.3
3538,3459.84
7834,7403.58
3121,2870.39
470,555.53
6711,5868.29
10866,10433.21
1390,1537.6
37,58.65
3810,3486.02
1896,1813.15
700,856.26
2,1.81
653,801.39
0,0.44
3693,3302.81
11564,10425.9
438,334.95
4556,4383.18
2688,2674.92
5053,4911.62
8,12.49
4305,3433.33
932,908.32
3935,4024.44
0,0.09
3116,3369.66
99,85.1
25,22.0
146,538.88
3944,3659.9
1440,878.12
2974,2822.2
1104,1422.58
