timestamp,Date and Hour,Date,StartHour,EndHour,Source,Production,dayOfYear,dayName,monthName,GHI,DNI,Wind_Speed_2m,Wind_Direction_2m,Temp_2m,RH_2m,Pressure,wind_speed_50m,wind_direction_50m,temp_50m,density_VT,pressure_VT,ri_number,rh_50m,rmol_VT
7/4/2020 9:00,2020-07-04 09:00:00+02:00,7/4/2020,9:00:00,10:00:00,Solar,2072,186,Saturday,July,697,855,3.4,353,21.4,50.11,986,14.3,7,14.8,1.14,942.1,-0.11,71.8,-0.0014
7/4/2020 15:00,2020-07-04 15:00:00+02:00,7/4/2020,15:00:00,16:00:00,Solar,3574,186,Saturday,July,767,888,2.6,181,26.3,35.98,985,10.3,20,20.1,1.12,942.3,-0.33,60.4,-0.0046
7/4/2020 20:00,2020-07-04 20:00:00+02:00,7/4/2020,20:00:00,21:00:00,Solar,266,186,Saturday,July,0,0,1.1,350,19.3,61.83,985,16.1,359,12.8,1.15,940.7,0.04,74.8,0.0006
7/4/2020 20:00,2020-07-04 20:00:00+02:00,7/4/2020,20:00:00,21:00:00,Solar,266,186,Saturday,July,0,0,1.1,350,19.3,61.83,985,10.5,12,19,1.12,942,0.13,63.3,0.0015
7/4/2020 21:00,2020-07-04 21:00:00+02:00,7/4/2020,21:00:00,22:00:00,Solar,33,186,Saturday,July,0,0,1.1,338,18.4,64.21,986,13.3,1,19.1,1.12,941.8,0.11,56.2,0.0012
7/5/2020 11:00,2020-07-05 11:00:00+02:00,7/5/2020,11:00:00,12:00:00,Solar,2929,187,Sunday,July,907,914,2.1,354,27.9,48.92,984,10.7,16,20.4,1.12,941.7,-0.28,75.8,-0.0048
7/5/2020 13:00,2020-07-05 13:00:00+02:00,7/5/2020,13:00:00,14:00:00,Solar,3454,187,Sunday,July,937,922,2.3,354,29.7,45.16,983,8,19,22.5,1.11,941.7,-0.46,72.1,-0.01
7/5/2020 16:00,2020-07-05 16:00:00+02:00,7/5/2020,16:00:00,17:00:00,Solar,2938,187,Sunday,July,614,831,2.7,357,29.6,45.56,982,6.4,35,23.2,1.11,940.8,-1.08,75.3,-0.0112
7/5/2020 20:00,2020-07-05 20:00:00+02:00,7/5/2020,20:00:00,21:00:00,Solar,279,187,Sunday,July,0,0,1.4,343,22.6,70.5,982,14.6,356,16.8,1.13,942,0.11,71.1,0.0008
7/5/2020 20:00,2020-07-05 20:00:00+02:00,7/5/2020,20:00:00,21:00:00,Solar,279,187,Sunday,July,0,0,1.4,343,22.6,70.5,982,8.5,16,22,1.11,940,0.14,75.9,0.0025
7/6/2020 3:00,2020-07-06 03:00:00+02:00,7/6/2020,3:00:00,4:00:00,Solar,0,188,Monday,July,0,0,2,343,18,91.65,983,15,359,17.9,1.13,939.6,0.07,85.1,0.0007
7/6/2020 9:00,2020-07-06 09:00:00+02:00,7/6/2020,9:00:00,10:00:00,Solar,1649,188,Monday,July,451,115,4.1,334,23.6,56.6,983,13.9,1,18.5,1.12,939,-0.08,74.9,-0.0016
7/6/2020 13:00,2020-07-06 13:00:00+02:00,7/6/2020,13:00:00,14:00:00,Solar,3648,188,Monday,July,947,922,5.1,341,25.1,42.9,983,12.9,6,20.4,1.12,939.5,-0.18,62.7,-0.0035
7/6/2020 19:00,2020-07-06 19:00:00+02:00,7/6/2020,19:00:00,20:00:00,Solar,1086,188,Monday,July,111,479,3.8,349,18.8,47.04,983,15.9,358,17.6,1.13,938.8,0,55.9,0
7/6/2020 20:00,2020-07-06 20:00:00+02:00,7/6/2020,20:00:00,21:00:00,Solar,322,188,Monday,July,0,0,3.4,347,17,52.09,984,14.9,357,18.6,1.12,939.8,0.08,81.6,0.0008
7/6/2020 20:00,2020-07-06 20:00:00+02:00,7/6/2020,20:00:00,21:00:00,Solar,322,188,Monday,July,0,0,3.4,347,17,52.09,984,16.5,356,17,1.13,938.7,0.02,52.2,0.0004
7/6/2020 21:00,2020-07-06 21:00:00+02:00,7/6/2020,21:00:00,22:00:00,Solar,42,188,Monday,July,0,0,3.3,345,15.9,55.62,984,17.2,356,16.5,1.13,938.5,0.03,49.5,0.0006
7/7/2020 4:00,2020-07-07 04:00:00+02:00,7/7/2020,4:00:00,5:00:00,Solar,0,189,Tuesday,July,0,0,3.3,355,11.9,79.63,983,23,6,13,1.14,936.7,0.04,61.7,0.0003
7/7/2020 7:00,2020-07-07 07:00:00+02:00,7/7/2020,7:00:00,8:00:00,Solar,316,189,Tuesday,July,367,754,4.8,179,17.2,54.75,983,21,4,12.3,1.14,937.1,0.01,65.8,0
7/7/2020 9:00,2020-07-07 09:00:00+02:00,7/7/2020,9:00:00,10:00:00,Solar,2144,189,Tuesday,July,713,901,5.1,1,20.8,40.94,983,19.2,7,13.7,1.14,938,-0.05,64,-0.0006
7/7/2020 11:00,2020-07-07 11:00:00+02:00,7/7/2020,11:00:00,12:00:00,Solar,3531,189,Tuesday,July,933,949,4.6,3,23.6,33.73,983,18.2,7,16.1,1.13,938.3,-0.08,55.1,-0.0011
7/7/2020 13:00,2020-07-07 13:00:00+02:00,7/7/2020,13:00:00,14:00:00,Solar,4008,189,Tuesday,July,957,946,4.3,6,25.1,30.7,983,15.3,12,18,1.12,939.2,-0.14,49.7,-0.002
7/7/2020 18:00,2020-07-07 18:00:00+02:00,7/7/2020,18:00:00,19:00:00,Solar,1890,189,Tuesday,July,273,655,2.2,3,21.8,41.6,982,11.6,15,19.1,1.12,939.1,0.01,46.7,-0.0005
7/8/2020 15:00,2020-07-08 15:00:00+02:00,7/8/2020,15:00:00,16:00:00,Solar,3735,190,Wednesday,July,770,894,1.8,28,28.8,27.66,983,7.4,32,21.5,1.11,940.6,-0.74,44.5,-0.0084
7/8/2020 16:00,2020-07-08 16:00:00+02:00,7/8/2020,16:00:00,17:00:00,Solar,3380,190,Wednesday,July,623,852,1.7,32,28.5,27.9,982,7.2,32,21.7,1.11,940.4,-0.6,46.3,-0.0074
7/8/2020 17:00,2020-07-08 17:00:00+02:00,7/8/2020,17:00:00,18:00:00,Solar,2761,190,Wednesday,July,451,782,1.6,37,27.8,29.59,982,7.1,30,21.8,1.11,940.3,-0.34,48.7,-0.0055
7/8/2020 20:00,2020-07-08 20:00:00+02:00,7/8/2020,20:00:00,21:00:00,Solar,299,190,Wednesday,July,0,0,0.9,52,21.6,50.79,982,13.5,1,17,1.13,939.4,0.22,44.6,0.0018
7/8/2020 20:00,2020-07-08 20:00:00+02:00,7/8/2020,20:00:00,21:00:00,Solar,299,190,Wednesday,July,0,0,0.9,52,21.6,50.79,982,8.3,10,21.4,1.11,939.9,0.39,45.2,0.0038
7/8/2020 22:00,2020-07-08 22:00:00+02:00,7/8/2020,22:00:00,23:00:00,Solar,2,190,Wednesday,July,0,0,0.8,38,20.8,49.32,983,9.4,8,21.9,1.11,939.8,0.53,33.7,0.0044
7/9/2020 4:00,2020-07-09 04:00:00+02:00,7/9/2020,4:00:00,5:00:00,Solar,0,191,Thursday,July,0,0,0.6,306,17.8,56.7,982,7.4,360,21.2,1.11,939.9,1.49,35.3,0.0075
7/9/2020 8:00,2020-07-09 08:00:00+02:00,7/9/2020,8:00:00,9:00:00,Solar,1040,191,Thursday,July,528,810,1.1,32,25.5,38.74,983,7.1,2,20.9,1.11,940.2,1.01,35.2,-0.0021
7/9/2020 9:00,2020-07-09 09:00:00+02:00,7/9/2020,9:00:00,10:00:00,Solar,1969,191,Thursday,July,691,867,1,14,27.5,35.58,983,5.5,2,21,1.11,940.4,0.28,41.6,-0.0106
7/9/2020 10:00,2020-07-09 10:00:00+02:00,7/9/2020,10:00:00,11:00:00,Solar,2756,191,Thursday,July,824,904,0.7,164,29.2,31.93,982,8,3,21.6,1.11,940,0.17,36,0.0068
7/9/2020 10:00,2020-07-09 10:00:00+02:00,7/9/2020,10:00:00,11:00:00,Solar,2756,191,Thursday,July,824,904,0.7,164,29.2,31.93,982,3,7,22.3,1.11,940.6,-0.73,43.5,-0.0398
7/9/2020 11:00,2020-07-09 11:00:00+02:00,7/9/2020,11:00:00,12:00:00,Solar,3343,191,Thursday,July,913,923,0.5,289,30.6,29.76,982,0.5,354,23.2,1.11,940.8,-4.83,47.1,-0.0999
7/9/2020 22:00,2020-07-09 22:00:00+02:00,7/9/2020,22:00:00,23:00:00,Solar,0,191,Thursday,July,0,0,0.6,272,24,49.17,980,4.4,229,22.3,1.11,939.4,2.1,69.4,0.0271
7/10/2020 3:00,2020-07-10 03:00:00+02:00,7/10/2020,3:00:00,4:00:00,Solar,0,192,Friday,July,0,0,0.9,227,19.1,73.15,980,2.2,194,18.7,1.12,939.4,23.45,71.5,0.7023
7/10/2020 7:00,2020-07-10 07:00:00+02:00,7/10/2020,7:00:00,8:00:00,Solar,238,192,Friday,July,315,514,1.6,313,24.3,55.27,981,0.9,183,19.7,1.12,939,1.99,63.6,0.0265
7/10/2020 15:00,2020-07-10 15:00:00+02:00,7/10/2020,15:00:00,16:00:00,Solar,2803,192,Friday,July,275,13,3.6,349,27.5,47.56,980,3.7,196,24.8,1.1,938.7,-11.41,61.2,-0.028
7/10/2020 17:00,2020-07-10 17:00:00+02:00,7/10/2020,17:00:00,18:00:00,Solar,1908,192,Friday,July,197,24,2.5,356,25.7,52.68,980,4.8,205,25.1,1.1,938.1,-1.92,67.7,-0.0138
7/11/2020 12:00,2020-07-11 12:00:00+02:00,7/11/2020,12:00:00,13:00:00,Solar,3690,193,Saturday,July,960,919,4.5,4,25.3,38.21,985,13.7,19,18.4,1.12,941,-0.24,65.6,-0.0028
7/11/2020 14:00,2020-07-11 14:00:00+02:00,7/11/2020,14:00:00,15:00:00,Solar,3899,193,Saturday,July,887,905,4.7,6,25.9,34.2,985,13.5,19,19.7,1.12,941.1,-0.19,57.9,-0.0028
7/11/2020 17:00,2020-07-11 17:00:00+02:00,7/11/2020,17:00:00,18:00:00,Solar,2945,193,Saturday,July,452,767,4.5,9,24.1,36.3,984,14.6,16,19.7,1.12,940.9,-0.05,52.4,-0.001
7/12/2020 9:00,2020-07-12 09:00:00+02:00,7/12/2020,9:00:00,10:00:00,Solar,2063,194,Sunday,July,698,869,3.2,3,22.5,45.98,986,11,4,15.7,1.14,941.8,-0.19,64,-0.0027
7/12/2020 11:00,2020-07-12 11:00:00+02:00,7/12/2020,11:00:00,12:00:00,Solar,3306,194,Sunday,July,921,926,2.8,8,25.7,36.77,985,8.3,12,18,1.13,942.5,-0.65,62,-0.0078
7/12/2020 14:00,2020-07-12 14:00:00+02:00,7/12/2020,14:00:00,15:00:00,Solar,3559,194,Sunday,July,882,912,2.3,16,27.7,31.49,985,6.9,27,20.5,1.12,942.7,-1.01,55.1,-0.0119
7/12/2020 21:00,2020-07-12 21:00:00+02:00,7/12/2020,21:00:00,22:00:00,Solar,32,194,Sunday,July,0,0,1.3,11,19.2,58.51,985,9.2,11,20.6,1.12,941.9,0.43,42.8,0.004
7/13/2020 4:00,2020-07-13 04:00:00+02:00,7/13/2020,4:00:00,5:00:00,Solar,0,195,Monday,July,0,0,0.9,308,14.5,81.54,985,9.2,360,18.9,1.12,942.2,0.64,50.4,0.0049
7/13/2020 17:00,2020-07-13 17:00:00+02:00,7/13/2020,17:00:00,18:00:00,Solar,2740,195,Monday,July,443,755,2.7,9,27,31.43,982,4.7,47,21.9,1.11,940.9,-1.09,52.5,-0.0127
7/13/2020 20:00,2020-07-13 20:00:00+02:00,7/13/2020,20:00:00,21:00:00,Solar,282,195,Monday,July,0,0,1.5,4,19.7,53.92,982,9.2,7,19.4,1.12,942.2,0.53,48.9,0.0046
7/13/2020 20:00,2020-07-13 20:00:00+02:00,7/13/2020,20:00:00,21:00:00,Solar,282,195,Monday,July,0,0,1.5,4,19.7,53.92,982,6.2,5,21.4,1.11,940.3,0.42,46,0.0079
7/14/2020 8:00,2020-07-14 08:00:00+02:00,7/14/2020,8:00:00,9:00:00,Solar,970,196,Tuesday,July,432,405,2.7,344,23.1,41.76,981,8.1,360,17.5,1.13,939.4,0.08,52,-0.0022
7/14/2020 17:00,2020-07-14 17:00:00+02:00,7/14/2020,17:00:00,18:00:00,Solar,2421,196,Tuesday,July,268,36,2.4,327,26,34.13,978,5.7,3,22.2,1.11,937.7,-0.13,41.8,-0.0095
7/14/2020 18:00,2020-07-14 18:00:00+02:00,7/14/2020,18:00:00,19:00:00,Solar,1667,196,Tuesday,July,235,414,1.9,324,24.4,37.96,979,6.2,355,21.9,1.11,937.6,0.04,42.1,-0.0048
7/14/2020 23:00,2020-07-14 23:00:00+02:00,7/14/2020,23:00:00,24:00:00,Solar,0,196,Tuesday,July,0,0,1.2,348,17.4,66.84,980,10.9,329,19.5,1.12,937.2,0.17,44.9,0.0028
7/15/2020 3:00,2020-07-15 03:00:00+02:00,7/15/2020,3:00:00,4:00:00,Solar,0,197,Wednesday,July,0,0,0.9,303,16,72.82,979,10.8,345,18.5,1.12,937.3,0.31,48.6,0.0031
7/15/2020 14:00,2020-07-15 14:00:00+02:00,7/15/2020,14:00:00,15:00:00,Solar,2753,197,Wednesday,July,276,6,2.7,334,22.8,54.3,980,4.1,35,20.5,1.11,938.2,-3.62,63.7,-0.0191
7/15/2020 21:00,2020-07-15 21:00:00+02:00,7/15/2020,21:00:00,22:00:00,Solar,18,197,Wednesday,July,0,0,1.3,327,15.7,83.77,983,9.2,8,16.1,1.13,939.3,0.1,83,0.0011
7/16/2020 9:00,2020-07-16 09:00:00+02:00,7/16/2020,9:00:00,10:00:00,Solar,1274,198,Thursday,July,667,835,3.3,353,21.7,50.07,984,13.3,7,14.5,1.14,940.4,-0.13,74.2,-0.0018
7/16/2020 10:00,2020-07-16 10:00:00+02:00,7/16/2020,10:00:00,11:00:00,Solar,1791,198,Thursday,July,439,65,3.4,354,23,46.95,984,13.8,357,13.5,1.14,940.1,0.06,80.3,0.0008
7/16/2020 10:00,2020-07-16 10:00:00+02:00,7/16/2020,10:00:00,11:00:00,Solar,1791,198,Thursday,July,439,65,3.4,354,23,46.95,984,13.1,11,15.4,1.14,940.4,-0.2,72.1,-0.0025
7/16/2020 17:00,2020-07-16 17:00:00+02:00,7/16/2020,17:00:00,18:00:00,Solar,1627,198,Thursday,July,97,0,3.8,352,23,50.65,983,12.4,20,18.9,1.12,939.9,-0.1,67.2,-0.002
7/16/2020 20:00,2020-07-16 20:00:00+02:00,7/16/2020,20:00:00,21:00:00,Solar,190,198,Thursday,July,0,0,2.5,354,18.5,65.86,984,14.3,357,13.2,1.14,940.2,0.06,79.3,0.0007
7/16/2020 20:00,2020-07-16 20:00:00+02:00,7/16/2020,20:00:00,21:00:00,Solar,190,198,Thursday,July,0,0,2.5,354,18.5,65.86,984,14.8,7,17.1,1.13,939.3,0.03,70.3,0.0004
7/16/2020 21:00,2020-07-16 21:00:00+02:00,7/16/2020,21:00:00,22:00:00,Solar,20,198,Thursday,July,0,0,2.6,354,17.5,69.22,984,16.5,3,16.3,1.13,939.2,0.04,70.4,0.0004
7/17/2020 3:00,2020-07-17 03:00:00+02:00,7/17/2020,3:00:00,4:00:00,Solar,0,199,Friday,July,0,0,2.5,343,14.5,89.88,983,18.4,2,13.2,1.14,938.5,0.04,86.4,0.0003
7/17/2020 4:00,2020-07-17 04:00:00+02:00,7/17/2020,4:00:00,5:00:00,Solar,0,199,Friday,July,0,0,2.6,341,14.4,91.17,983,18.5,2,13,1.14,938.3,0.04,87.8,0.0003
7/17/2020 7:00,2020-07-17 07:00:00+02:00,7/17/2020,7:00:00,8:00:00,Solar,192,199,Friday,July,13,0,4.5,358,17.8,73.29,983,18,1,12.9,1.14,937.7,0.01,89.3,-0.0001
7/17/2020 10:00,2020-07-17 10:00:00+02:00,7/17/2020,10:00:00,11:00:00,Solar,2034,199,Friday,July,533,134,5.1,2,22,55.03,983,18.2,3,14,1.14,938.7,0.05,81.4,0.0004
7/17/2020 10:00,2020-07-17 10:00:00+02:00,7/17/2020,10:00:00,11:00:00,Solar,2034,199,Friday,July,533,134,5.1,2,22,55.03,983,17,10,15.7,1.13,938,-0.11,79.8,-0.0013
7/17/2020 11:00,2020-07-17 11:00:00+02:00,7/17/2020,11:00:00,12:00:00,Solar,2684,199,Friday,July,414,18,5.2,1,22.6,53.22,983,16.6,11,16.6,1.13,938.1,-0.13,76.6,-0.0017
7/17/2020 17:00,2020-07-17 17:00:00+02:00,7/17/2020,17:00:00,18:00:00,Solar,2183,199,Friday,July,101,0,5.1,357,22,52.49,982,15.8,12,18,1.12,938.3,-0.08,71.3,-0.001
7/18/2020 5:00,2020-07-18 05:00:00+02:00,7/18/2020,5:00:00,6:00:00,Solar,0,200,Saturday,July,22,142,3.1,331,13.7,88.92,982,17,1,13.8,1.14,938.2,0.08,80.9,0.0005
7/18/2020 19:00,2020-07-18 19:00:00+02:00,7/18/2020,19:00:00,20:00:00,Solar,994,200,Saturday,July,88,362,1.8,3,21.3,55.12,981,11.1,14,20.4,1.11,938.3,0.06,50.7,0.0005
7/19/2020 10:00,2020-07-19 10:00:00+02:00,7/19/2020,10:00:00,11:00:00,Solar,2853,201,Sunday,July,810,891,2,17,26.8,38.49,981,13.5,2,18.6,1.12,938.3,0.2,53.7,0.0017
7/19/2020 10:00,2020-07-19 10:00:00+02:00,7/19/2020,10:00:00,11:00:00,Solar,2853,201,Sunday,July,810,891,2,17,26.8,38.49,981,6.8,12,18.6,1.12,939.4,-0.64,64.6,-0.0101
7/19/2020 13:00,2020-07-19 13:00:00+02:00,7/19/2020,13:00:00,14:00:00,Solar,3944,201,Sunday,July,934,928,1.8,27,29.4,31.51,981,5.6,35,20.9,1.11,939.7,-1.94,62.7,-0.0176
7/19/2020 16:00,2020-07-19 16:00:00+02:00,7/19/2020,16:00:00,17:00:00,Solar,3371,201,Sunday,July,612,846,1.5,52,29.3,30.36,980,5.4,34,22.4,1.11,939.2,-1.2,52.6,-0.0139
7/20/2020 3:00,2020-07-20 03:00:00+02:00,7/20/2020,3:00:00,4:00:00,Solar,0,202,Monday,July,0,0,1,188,17,65.69,981,3.3,20,20.9,1.11,939.4,2.94,47.4,0.0258
7/20/2020 5:00,2020-07-20 05:00:00+02:00,7/20/2020,5:00:00,6:00:00,Solar,0,202,Monday,July,20,154,1.1,185,18,62.17,981,1.3,31,19.6,1.12,939.7,13.03,53.7,0.088
7/20/2020 9:00,2020-07-20 09:00:00+02:00,7/20/2020,9:00:00,10:00:00,Solar,1860,202,Monday,July,669,849,1.6,173,28.6,33.77,982,1.8,216,19.5,1.12,940.6,-3.55,68.4,-0.0519
7/20/2020 18:00,2020-07-20 18:00:00+02:00,7/20/2020,18:00:00,19:00:00,Solar,1769,202,Monday,July,78,0,1.1,92,29.7,34.23,980,6.7,209,23.2,1.11,941,-0.32,75.2,-0.0044
7/20/2020 23:00,2020-07-20 23:00:00+02:00,7/20/2020,23:00:00,24:00:00,Solar,0,202,Monday,July,0,0,1.2,195,23,57.84,982,7.9,243,19.2,1.12,941.4,0.45,85.7,0.0022
7/21/2020 3:00,2020-07-21 03:00:00+02:00,7/21/2020,3:00:00,4:00:00,Solar,0,203,Tuesday,July,0,0,1.3,197,20.1,69.99,983,6.9,240,17.6,1.13,942.1,0.33,91.7,0.0048
7/21/2020 10:00,2020-07-21 10:00:00+02:00,7/21/2020,10:00:00,11:00:00,Solar,2477,203,Tuesday,July,752,747,1.5,232,29.3,43.31,985,7.3,240,17.8,1.13,941.9,0.29,89.2,0.0044
7/21/2020 10:00,2020-07-21 10:00:00+02:00,7/21/2020,10:00:00,11:00:00,Solar,2477,203,Tuesday,July,752,747,1.5,232,29.3,43.31,985,5.2,221,19,1.13,943.3,-3.96,96.4,-0.0169
7/21/2020 13:00,2020-07-21 13:00:00+02:00,7/21/2020,13:00:00,14:00:00,Solar,3718,203,Tuesday,July,875,798,1.2,209,30.9,41.83,984,5.5,208,22.1,1.11,943.6,-4.4,90.2,-0.0182
7/21/2020 15:00,2020-07-21 15:00:00+02:00,7/21/2020,15:00:00,16:00:00,Solar,3606,203,Tuesday,July,706,746,1,186,30.3,43.65,983,6.2,205,23.2,1.11,943.1,-2.65,85.7,-0.013
7/21/2020 20:00,2020-07-21 20:00:00+02:00,7/21/2020,20:00:00,21:00:00,Solar,222,203,Tuesday,July,0,0,0.9,181,24.2,73.11,983,7.2,242,17.8,1.13,942,0.32,89.8,0.0043
7/21/2020 20:00,2020-07-21 20:00:00+02:00,7/21/2020,20:00:00,21:00:00,Solar,222,203,Tuesday,July,0,0,0.9,181,24.2,73.11,983,6.5,226,21.3,1.12,942.6,0.13,92.4,0.0014
7/21/2020 23:00,2020-07-21 23:00:00+02:00,7/21/2020,23:00:00,24:00:00,Solar,1,203,Tuesday,July,0,0,0.9,207,21.7,82.05,984,6.9,233,19.5,1.12,942.8,0.31,89.8,0.0028
7/22/2020 5:00,2020-07-22 05:00:00+02:00,7/22/2020,5:00:00,6:00:00,Solar,0,204,Wednesday,July,12,23,0.7,275,19.5,84.56,984,4.7,242,19.9,1.12,942.9,1.74,81.4,0.0209
7/22/2020 6:00,2020-07-22 06:00:00+02:00,7/22/2020,6:00:00,7:00:00,Solar,15,204,Wednesday,July,125,274,0.8,282,20.8,79.69,984,4.4,242,20.1,1.12,942.8,3.52,80.8,0.0223
7/22/2020 10:00,2020-07-22 10:00:00+02:00,7/22/2020,10:00:00,11:00:00,Solar,1942,204,Wednesday,July,652,370,1.7,291,27.1,53.82,985,6.6,239,19.7,1.12,943.2,0.41,83,0.0063
7/22/2020 10:00,2020-07-22 10:00:00+02:00,7/22/2020,10:00:00,11:00:00,Solar,1942,204,Wednesday,July,652,370,1.7,291,27.1,53.82,985,2.6,218,22.1,1.11,942.7,-5.4,80.2,-0.0421
7/22/2020 13:00,2020-07-22 13:00:00+02:00,7/22/2020,13:00:00,14:00:00,Solar,3242,204,Wednesday,July,110,0,0.9,253,27.8,54.22,984,1.9,147,24.7,1.1,942.6,-65.87,74.5,-0.0624
4/1/2021 0:00,2021-04-01 00:00:00+02:00,4/1/2021,0:00:00,1:00:00,Wind,1558,91,Thursday,April,0,0,1.5,199,8.5,76.1,985,8.5,155,-0.5,1.11,867.9,0.13,100,0.003
4/1/2021 19:00,2021-04-01 19:00:00+02:00,4/1/2021,19:00:00,20:00:00,Wind,5181,91,Thursday,April,0,0,1.1,209,14.5,63.72,981,3.9,109,11.4,1.06,868.8,0.27,14.8,0.0303
4/1/2021 21:00,2021-04-01 21:00:00+02:00,4/1/2021,21:00:00,22:00:00,Wind,7511,91,Thursday,April,0,0,1.2,225,12.8,64.28,981,4.2,109,11.7,1.06,868.7,0.64,11,0.0404
4/2/2021 6:00,2021-04-02 06:00:00+02:00,4/2/2021,6:00:00,7:00:00,Wind,6419,92,Friday,April,8,6,0.6,298,9.9,73.53,980,7.1,77,11.9,1.06,867.1,0.62,34.7,0.014
4/2/2021 6:00,2021-04-02 06:00:00+02:00,4/2/2021,6:00:00,7:00:00,Wind,6419,92,Friday,April,8,6,0.6,298,9.9,73.53,980,7.1,120,7.8,1.07,864.5,0.15,43.2,0.0026
4/2/2021 8:00,2021-04-02 08:00:00+02:00,4/2/2021,8:00:00,9:00:00,Wind,6812,92,Friday,April,305,451,1.4,331,14,67.58,980,6.9,72,11.6,1.06,866.9,0.56,45.7,0.0088
4/2/2021 8:00,2021-04-02 08:00:00+02:00,4/2/2021,8:00:00,9:00:00,Wind,6812,92,Friday,April,305,451,1.4,331,14,67.58,980,4.8,293,5,1.07,857.7,0.08,100,0.0035
4/2/2021 10:00,2021-04-02 10:00:00+02:00,4/2/2021,10:00:00,11:00:00,Wind,6217,92,Friday,April,595,563,2.4,358,18,58.62,980,5.7,102,11.2,1.06,868.5,0.46,20.4,0.0233
4/2/2021 10:00,2021-04-02 10:00:00+02:00,4/2/2021,10:00:00,11:00:00,Wind,6217,92,Friday,April,595,563,2.4,358,18,58.62,980,5,68,12.2,1.06,867.1,-0.01,55.9,-0.0178
4/2/2021 11:00,2021-04-02 11:00:00+02:00,4/2/2021,11:00:00,12:00:00,Wind,6203,92,Friday,April,680,567,2.9,359,19.4,55.94,980,4,61,12.7,1.06,867.3,-0.54,56.8,-0.0384
4/2/2021 12:00,2021-04-02 12:00:00+02:00,4/2/2021,12:00:00,13:00:00,Wind,6450,92,Friday,April,711,543,3.3,357,20.2,54.64,980,4.1,53,13,1.06,867.4,-1.07,57.1,-0.0417
4/3/2021 11:00,2021-04-03 11:00:00+02:00,4/3/2021,11:00:00,12:00:00,Wind,10826,93,Saturday,April,773,881,6.9,358,11.5,52.55,980,18.4,15,4.5,1.08,861.9,-0.01,52,-0.0013
4/3/2021 13:00,2021-04-03 13:00:00+02:00,4/3/2021,13:00:00,14:00:00,Wind,10197,93,Saturday,April,805,903,7.4,1,12.8,47.65,980,19.9,11,4.9,1.08,861.5,-0.06,59.8,-0.0016
4/3/2021 16:00,2021-04-03 16:00:00+02:00,4/3/2021,16:00:00,17:00:00,Wind,9680,93,Saturday,April,446,781,7.1,6,11.7,50.58,980,22.2,17,4.1,1.08,861,-0.03,63.7,-0.0007
4/3/2021 22:00,2021-04-03 22:00:00+02:00,4/3/2021,22:00:00,23:00:00,Wind,8375,93,Saturday,April,0,0,3.5,345,4.1,84.56,982,18.4,23,1.3,1.1,863.2,0.06,67.4,0.0003
4/4/2021 14:00,2021-04-04 14:00:00+02:00,4/4/2021,14:00:00,15:00:00,Wind,1799,94,Sunday,April,736,914,4.2,352,14.3,42.99,982,6.4,19,5.8,1.08,866.5,-1.85,57.8,-0.0194
4/4/2021 15:00,2021-04-04 15:00:00+02:00,4/4/2021,15:00:00,16:00:00,Wind,1709,94,Sunday,April,611,867,4.2,352,14.1,44.44,981,6.9,16,5.7,1.08,866.4,-1.16,67.2,-0.016
4/4/2021 16:00,2021-04-04 16:00:00+02:00,4/4/2021,16:00:00,17:00:00,Wind,1674,94,Sunday,April,448,797,3.9,350,13.4,47.25,981,7.6,14,5.6,1.08,866.3,-0.76,67.9,-0.0114
4/4/2021 17:00,2021-04-04 17:00:00+02:00,4/4/2021,17:00:00,18:00:00,Wind,1621,94,Sunday,April,261,658,3,343,11.5,55.4,981,7.9,9,5.1,1.08,866.2,-0.45,69.1,-0.0071
4/4/2021 19:00,2021-04-04 19:00:00+02:00,4/4/2021,19:00:00,20:00:00,Wind,1554,94,Sunday,April,0,0,1.8,329,6.4,82.28,982,9.2,7,3.5,1.09,866,0.03,69.2,0.0006
4/5/2021 5:00,2021-04-05 05:00:00+02:00,4/5/2021,5:00:00,6:00:00,Wind,4052,95,Monday,April,0,0,1.1,286,1.4,100,980,10.7,13,4.9,1.08,865.4,0.77,40.5,0.0041
4/5/2021 12:00,2021-04-05 12:00:00+02:00,4/5/2021,12:00:00,13:00:00,Wind,7555,95,Monday,April,691,493,2.2,299,16.1,43.25,978,5.1,322,8.2,1.07,865.2,-0.99,51,-0.0271
4/5/2021 22:00,2021-04-05 22:00:00+02:00,4/5/2021,22:00:00,23:00:00,Wind,4827,95,Monday,April,0,0,5,355,5.8,91.56,978,13.8,329,3.9,1.08,861,0.03,86.9,0.0007
4/6/2021 5:00,2021-04-06 05:00:00+02:00,4/6/2021,5:00:00,6:00:00,Wind,4553,96,Tuesday,April,0,0,4,336,-2.5,84.64,979,15.5,7,-4.6,1.12,859.5,0,98.3,0.0001
4/6/2021 7:00,2021-04-06 07:00:00+02:00,4/6/2021,7:00:00,8:00:00,Wind,4383,96,Tuesday,April,191,570,5.1,347,-0.3,69.31,979,16.4,9,-6.2,1.12,859.1,0,88.3,-0.0001
4/6/2021 20:00,2021-04-06 20:00:00+02:00,4/6/2021,20:00:00,21:00:00,Wind,5759,96,Tuesday,April,0,0,2,333,-0.2,76.85,979,14.3,360,-1.4,1.1,859.9,0,100,0.0002
